Lat,Long,Time
29.6260158,-82.3408853,1682079314.999
29.6259541,-82.3409991,1682079484.999
29.6260651,-82.3413113,1682091721.999
29.6259504,-82.3412031,1682095222.999
29.6259829,-82.3410475,1682097008.999
29.6260041,-82.3411073,1682097514.994
29.6258917,-82.3412743,1682097736.997
29.6261033,-82.3410904,1682098271.994
29.6260028,-82.3411691,1682099046.707
29.6260028,-82.3411691,1682099752.996
29.6260028,-82.3411691,1682100124.942
29.6259689,-82.34119,1682100327.018
29.6260028,-82.3411691,1682103172.705
29.6260028,-82.3411691,1682103498.287
29.6260747,-82.3411416,1682112175.905
29.6260028,-82.3411691,1682117113.958
29.6260028,-82.3411691,1682117440.914
29.6260028,-82.3411691,1682117810.813
29.6259694,-82.3410658,1682119777.011
29.6260028,-82.3411691,1682120174.311
29.6260028,-82.3411691,1682120509.19
29.6260028,-82.3411691,1682121120.971
29.6260028,-82.3411691,1682121420.566
29.625976,-82.341123,1682123135.998
29.6260028,-82.3411691,1682123531.062
29.6260744,-82.3410745,1682123983.251
29.6255016,-82.3409399,1682124131.999
29.626002,-82.3411638,1682124145.999
29.6242296,-82.3396292,1682124179.999
29.6242378,-82.3395952,1682124244.999
29.6193909,-82.3401376,1682124309.999
29.626911,-82.3392701,1682124379.999
29.6362781,-82.3392837,1682124444.999
29.6362762,-82.3392895,1682124509.998
29.6403177,-82.3392937,1682124580.999
29.643825,-82.3392742,1682124644.999
29.6444969,-82.3393219,1682124709.999
29.6448829,-82.3415917,1682124764.999
29.6465384,-82.3434734,1682124835.0
29.6497564,-82.3460361,1682124873.0
29.6495632,-82.3434855,1682124909.999
29.6497911,-82.3445826,1682124980.0
29.6486475,-82.3459187,1682125045.0
29.6496296,-82.3460108,1682125115.0
29.6497564,-82.3460361,1682125160.0
29.6498438,-82.3460689,1682125427.999
29.6496121,-82.3452521,1682125494.0
29.6492429,-82.3448074,1682125563.999
29.648729,-82.3445723,1682125619.0
29.6489236,-82.3438013,1682125693.999
29.6487319,-82.3438139,1682125759.0
29.6484047,-82.3438126,1682125829.0
29.6483577,-82.3441142,1682125897.0
29.6483875,-82.3437608,1682125967.0
29.6485676,-82.344736,1682126167.719
29.6486343,-82.3437961,1682130022.0
29.6484554,-82.344212,1682130151.104
29.6484696,-82.3437359,1682139910.999
29.6493829,-82.3448406,1682140062.0
29.6487367,-82.344516,1682140300.999
29.6507267,-82.3462639,1682140317.999
29.6519463,-82.3462898,1682140387.999
29.6521562,-82.349464,1682140457.999
29.6520896,-82.3519853,1682140522.999
29.6516223,-82.352344,1682140587.999
29.6504076,-82.3601209,1682140652.999
29.6469463,-82.3600606,1682140717.999
29.6434039,-82.3633804,1682140782.999
29.6384804,-82.3641979,1682140847.999
29.637645,-82.359553,1682140917.999
29.6339808,-82.3588748,1682140982.999
29.6345541,-82.3561496,1682141047.999
29.6348113,-82.346357,1682141112.999
29.6363882,-82.3395158,1682141177.999
29.6297065,-82.3394687,1682141233.999
29.6267095,-82.3409508,1682141297.999
29.6261173,-82.341057,1682141307.999
29.6260386,-82.3411113,1682141362.999
29.6260233,-82.3411522,1682141397.0
29.6260029,-82.3411709,1682141848.567
29.6260029,-82.3411709,1682142114.416
29.6260029,-82.3411709,1682142645.52
29.6260029,-82.3411709,1682144916.667
29.6260029,-82.3411709,1682145251.605
29.6260029,-82.3411709,1682148945.031
29.6260029,-82.3411709,1682149324.127
29.6260029,-82.3411709,1682149976.36
29.6260029,-82.3411709,1682150302.58
29.6260029,-82.3411709,1682150640.815
29.6260029,-82.3411709,1682155039.849
29.6261675,-82.3411208,1682166208.999
29.626037,-82.341077,1682175313.999
29.6259729,-82.3411986,1682178812.999
29.6259777,-82.3411435,1682180657.999
29.6260321,-82.3412912,1682209101.179
29.6260029,-82.3411709,1682214346.345
29.6260029,-82.3411709,1682224145.377
29.6261091,-82.3412633,1682234140.286
29.6260029,-82.3411709,1682258239.987
29.6260029,-82.3411709,1682263828.408
29.6260029,-82.3411709,1682271828.775
29.6260029,-82.3411709,1682276279.318
29.6260029,-82.3411709,1682294148.841
29.6260763,-82.3411167,1682296261.999
29.6260315,-82.3411024,1682297305.343
29.6254222,-82.3409436,1682297626.193
29.6260048,-82.3411777,1682297631.999
29.6248816,-82.3392738,1682297792.999
29.6255096,-82.339255,1682297797.999
29.6356541,-82.3392928,1682297862.999
29.636259,-82.3392853,1682297932.999
29.6371291,-82.3389864,1682297959.999
29.6364397,-82.339756,1682297997.999
29.6364388,-82.3396061,1682298068.0
29.6372335,-82.3392208,1682298132.999
29.6370498,-82.3389299,1682298198.0
29.637235,-82.3390033,1682298267.999
29.637479,-82.3389939,1682298338.0
29.6375057,-82.3389926,1682298407.999
29.6374809,-82.3390168,1682298478.0
29.6370756,-82.3392944,1682298530.999
29.6409719,-82.3392298,1682298547.999
29.6415929,-82.3392648,1682298618.0
29.6416019,-82.339265,1682298683.0
29.6416019,-82.339265,1682298748.0
29.6416005,-82.3392616,1682298818.0
29.6417247,-82.3392624,1682298888.0
29.6417509,-82.3392621,1682298958.0
29.6395868,-82.3422777,1682299033.0
29.6369176,-82.3500786,1682299088.0
29.6328926,-82.3606797,1682299152.999
29.6310316,-82.3646084,1682299218.0
29.6274575,-82.3719212,1682299287.999
29.6270251,-82.3725631,1682299358.0
29.6240327,-82.3766944,1682299423.0
29.6256957,-82.3792242,1682299493.001
29.6266853,-82.3820272,1682299533.0
29.6271826,-82.3847438,1682299603.001
29.6279259,-82.3870105,1682299610.001
29.6276838,-82.3865946,1682299668.0
29.6279299,-82.3870231,1682299738.001
29.627933,-82.3870154,1682299804.0
29.6279233,-82.3870061,1682299869.001
29.6277779,-82.387384,1682299943.177
29.6278799,-82.3885637,1682300173.003
29.6273023,-82.3884386,1682300338.0
29.6267876,-82.3878221,1682300471.0
29.6270122,-82.3879175,1682300608.028
29.6275198,-82.3879174,1682300737.0
29.6273941,-82.3880175,1682300880.0
29.6279531,-82.3870027,1682301100.027
29.6279396,-82.3869951,1682301215.488
29.6279374,-82.3870103,1682301407.999
29.6276049,-82.3873819,1682301526.999
29.6251918,-82.3867668,1682301539.999
29.6236511,-82.3867849,1682301554.999
29.6210492,-82.3835655,1682301563.999
29.6210137,-82.3839717,1682301619.999
29.6204913,-82.3832582,1682301676.0
29.6211787,-82.3836171,1682301875.855
29.6206241,-82.3831525,1682302555.025
29.6205228,-82.3832613,1682302669.999
29.619747,-82.3839278,1682302743.999
29.6189838,-82.3836574,1682302804.999
29.6203596,-82.3836721,1682302848.999
29.6156298,-82.3831772,1682302874.999
29.6077534,-82.3776241,1682302944.999
29.6068693,-82.3714407,1682303014.999
29.6074577,-82.3657586,1682303079.999
29.6127133,-82.3576249,1682303144.999
29.6143028,-82.3483458,1682303224.999
29.6147631,-82.3410625,1682303289.999
29.6147759,-82.3407642,1682303355.0
29.6212054,-82.3398095,1682303393.999
29.6256157,-82.3407448,1682303460.0
29.6261462,-82.3410727,1682303476.0
29.6260189,-82.3410952,1682303525.0
29.6260102,-82.3411089,1682303555.0
29.6259623,-82.3410729,1682303841.002
29.6260029,-82.3411709,1682324769.631
29.6260029,-82.3411709,1682344846.778
29.6260029,-82.3411709,1682345902.576
29.625909,-82.3410545,1682347019.0
29.62591,-82.3410981,1682347421.999
29.6259177,-82.3411574,1682348288.999
29.6258116,-82.3410291,1682348476.999
29.6259047,-82.3411244,1682349043.998
29.6258924,-82.3411044,1682349279.424
29.6259198,-82.3411678,1682349759.0
29.6259109,-82.3411272,1682349824.0
29.6258611,-82.3411038,1682349889.0
29.6259054,-82.3411272,1682349939.52
29.6249152,-82.3409139,1682350070.0
29.6259676,-82.3411473,1682350072.0
29.6249711,-82.3393094,1682350135.0
29.63501,-82.3392643,1682350205.0
29.6384784,-82.3392626,1682350274.999
29.6442178,-82.3392521,1682350340.0
29.6464886,-82.3392609,1682350387.999
29.6475539,-82.3392937,1682350455.0
29.6536116,-82.3392142,1682350519.999
29.6543002,-82.3392106,1682350595.0
29.6524481,-82.3393384,1682350655.0
29.6524473,-82.3393698,1682350725.0
29.6520411,-82.3377959,1682350770.999
29.6555933,-82.3308102,1682350951.0
29.6549351,-82.3350211,1682351015.0
29.6521249,-82.3354667,1682351076.0
29.6537455,-82.3391822,1682351090.0
29.6523778,-82.3376088,1682351146.0
29.6521274,-82.3387747,1682351211.0
29.6521278,-82.339017,1682351242.0
29.6521278,-82.339017,1682351275.089
29.6539194,-82.3390042,1682351340.0
29.6530722,-82.3390217,1682351409.999
29.6530725,-82.3390007,1682351475.0
29.6532849,-82.3387445,1682351539.999
29.6534231,-82.3388597,1682351613.532
29.6534542,-82.3388867,1682351682.197
29.6532104,-82.3388378,1682351755.0
29.6534232,-82.3388955,1682351825.0
29.6534335,-82.3389302,1682351895.593
29.6534004,-82.3389174,1682351967.146
29.6533901,-82.3389409,1682352041.015
29.6531595,-82.3389658,1682352096.0
29.6530117,-82.3390102,1682352161.0
29.6534838,-82.3391629,1682352225.999
29.6530485,-82.3387148,1682352275.0
29.6535434,-82.3360156,1682352296.0
29.6520441,-82.333326,1682352360.999
29.6519885,-82.3268481,1682352431.0
29.6519477,-82.3232311,1682352495.999
29.6519233,-82.3202732,1682352514.999
29.6519792,-82.3123023,1682352536.0
29.6519346,-82.3134637,1682352580.999
29.6521893,-82.3127146,1682352612.999
29.6524894,-82.3128893,1682352984.026
29.6514612,-82.3148057,1682353046.999
29.6520777,-82.3133888,1682353051.999
29.6500182,-82.3117046,1682353111.999
29.6454513,-82.3116154,1682353176.999
29.6369793,-82.3149876,1682353246.999
29.6350355,-82.3177411,1682353311.999
29.6261841,-82.3244669,1682353376.999
29.617088,-82.3346561,1682353441.999
29.6188909,-82.3401324,1682353511.999
29.6259183,-82.3407926,1682353581.999
29.6260637,-82.3410626,1682353638.999
29.6264277,-82.3411222,1682353646.999
29.6259537,-82.3411118,1682353707.999
29.6258781,-82.3411355,1682353849.651
29.6260012,-82.3411377,1682354006.999
29.6259472,-82.3411581,1682355067.0
29.6260382,-82.3411944,1682368565.327
29.6260041,-82.3411711,1682387293.56
29.6260041,-82.3411711,1682387757.104
29.6259056,-82.341124,1682388919.383
29.6246558,-82.3408783,1682389101.016
29.6259893,-82.3411682,1682389236.773
29.625493,-82.3397493,1682389257.773
29.6254747,-82.339858,1682389352.018
29.6255164,-82.3399159,1682389568.998
29.625527,-82.3399054,1682389693.017
29.6255191,-82.3398778,1682390598.014
29.6258266,-82.3411146,1682392349.38
29.6258945,-82.3411362,1682392924.014
29.6242461,-82.3396966,1682393258.997
29.6255031,-82.340045,1682393300.999
29.6363965,-82.338192,1682393407.999
29.6429387,-82.3309628,1682393535.999
29.6517712,-82.3308029,1682393677.014
29.6589812,-82.3258866,1682393830.999
29.6590094,-82.3251332,1682394037.019
29.6610074,-82.324404,1682394165.999
29.6638166,-82.3253667,1682394390.792
29.6637108,-82.3253863,1682394395.389
29.6639615,-82.3254365,1682394755.049
29.6639524,-82.3254276,1682395022.873
29.66368,-82.3250399,1682395985.999
29.6636984,-82.3250355,1682396049.999
29.6637096,-82.3250485,1682396114.999
29.6637454,-82.3250329,1682396184.999
29.6634721,-82.324835,1682396254.999
29.6637175,-82.3251545,1682396286.999
29.6594231,-82.3249271,1682396319.999
29.6551626,-82.3250633,1682396389.999
29.6504065,-82.3250499,1682396459.999
29.6433616,-82.3254841,1682396530.0
29.6364695,-82.3273147,1682396594.999
29.6365305,-82.3317624,1682396660.0
29.6364753,-82.3389885,1682396729.999
29.6306974,-82.3394816,1682396794.999
29.6287109,-82.3397878,1682396818.999
29.6260808,-82.3410456,1682396878.999
29.6259988,-82.3411891,1682396879.999
29.6259179,-82.3411155,1682396949.999
29.6259147,-82.3410899,1682396957.999
29.6260377,-82.341097,1682399996.999
29.626004,-82.341172,1682417126.496
29.6260135,-82.3411313,1682430798.999
29.626076,-82.3410688,1682434817.018
29.626004,-82.341172,1682436851.422
29.626004,-82.341172,1682448782.261
29.626004,-82.341172,1682466537.435
29.6256984,-82.3408335,1682469081.31
29.626004,-82.341172,1682496487.332
29.626004,-82.341172,1682521732.171
29.6259646,-82.3411709,1682523581.999
29.6258081,-82.3412774,1682527030.0
29.6260485,-82.3412626,1682527162.001
29.626004,-82.341172,1682534554.871
29.6260654,-82.3411301,1682546165.376
29.6259938,-82.3412208,1682556770.991
29.626004,-82.341172,1682579241.716
29.626004,-82.341172,1682590802.521
29.6260062,-82.3410214,1682639523.942
29.6261053,-82.3411735,1682639694.0
29.6259173,-82.3410526,1682642170.006
29.6252614,-82.3409223,1682642256.998
29.6259988,-82.3411891,1682642261.998
29.624235,-82.3396887,1682642324.999
29.6197896,-82.3401417,1682642389.999
29.6153155,-82.3408413,1682642454.999
29.6140616,-82.3528612,1682642530.999
29.6120219,-82.359342,1682642594.999
29.6076529,-82.3656522,1682642659.999
29.6073459,-82.3660455,1682642724.999
29.6057479,-82.3682634,1682642753.999
29.60524,-82.3689884,1682642814.999
29.6056665,-82.3720553,1682642876.999
29.6061527,-82.3711895,1682642879.999
29.6057854,-82.3720409,1682642949.999
29.6056338,-82.3724675,1682642993.999
29.6055646,-82.3717943,1682643130.417
29.6055763,-82.3718047,1682643364.0
29.6055727,-82.3724881,1682643801.0
29.6055036,-82.3718553,1682643943.999
29.6056223,-82.3720716,1682644036.0
29.6072216,-82.3661653,1682644167.025
29.6260005,-82.3411786,1682644676.001
29.6259168,-82.3412806,1682645072.084
29.6261371,-82.3410966,1682656987.95
29.6260039,-82.3411716,1682665617.112
29.6260176,-82.3412974,1682665834.301
29.6260039,-82.3411716,1682686663.905
29.6260176,-82.3412974,1682686881.094
29.6260153,-82.3411157,1682686883.999
29.6259324,-82.3414603,1682688864.999
29.6258829,-82.3410283,1682737337.548
29.6260005,-82.3411786,1682737409.711
29.6242098,-82.3395712,1682737514.549
29.6266861,-82.3393126,1682737591.001
29.6356367,-82.3393023,1682737656.001
29.6359941,-82.3392974,1682737721.0
29.6414543,-82.3392645,1682737791.0
29.6417536,-82.3392589,1682737856.0
29.6452606,-82.3392779,1682737889.0
29.6502423,-82.3392992,1682737956.0
29.6545374,-82.3393003,1682737958.0
29.6538107,-82.3392145,1682738025.999
29.6538206,-82.3392143,1682738091.0
29.6541691,-82.3417927,1682738161.0
29.6556991,-82.3394826,1682738226.0
29.6540747,-82.3392407,1682738296.0
29.6539038,-82.3382772,1682738366.0
29.6533477,-82.3382869,1682738392.0
29.6534079,-82.3388832,1682739054.136
29.6530225,-82.3390486,1682739647.123
29.6532736,-82.3391073,1682739733.441
29.6555533,-82.3391637,1682739780.0
29.6606964,-82.3390921,1682739828.999
29.6603176,-82.338105,1682739893.999
29.6548737,-82.3393196,1682739958.999
29.6523259,-82.33936,1682740023.999
29.6463938,-82.3393821,1682740093.999
29.6429303,-82.3394001,1682740158.999
29.6373926,-82.3394113,1682740228.999
29.6363543,-82.3394877,1682740293.999
29.6297068,-82.3394868,1682740344.999
29.6268153,-82.3409745,1682740408.999
29.6261485,-82.3410883,1682740421.999
29.6260061,-82.3411797,1682740422.999
29.625986,-82.3410403,1682740445.999
29.6260032,-82.3411737,1682745458.452
29.6260677,-82.3411557,1682764928.567
29.6259475,-82.3411481,1682767211.031
29.6260656,-82.3412029,1682776573.013
29.6260161,-82.3411002,1682776832.0
29.6260032,-82.3411737,1682777298.979
29.6260138,-82.3410828,1682793023.0
29.6262732,-82.3412195,1682793950.0
29.6259875,-82.3411136,1682794918.999
29.6260023,-82.341095,1682798438.999
29.6260635,-82.3412023,1682804536.999
29.6260032,-82.3411737,1682812408.583
29.6260032,-82.3411737,1682817662.749
29.6260032,-82.3411737,1682829143.218
29.6260032,-82.3411737,1682841922.25
29.6260003,-82.3412531,1682882493.129
29.6260034,-82.3411743,1682899896.048
29.6260706,-82.3409854,1682901035.659
29.6260759,-82.340967,1682903329.999
29.6260034,-82.3411743,1682911008.485
29.6260034,-82.3411743,1682923232.382
29.6260034,-82.3411743,1682930047.149
29.6260496,-82.3410878,1682962490.999
29.6260727,-82.3412271,1682978209.002
29.6260034,-82.3411743,1682981271.735
29.6259551,-82.3412212,1682986996.001
29.6259945,-82.3410508,1682992424.687
29.6256646,-82.3410229,1682993032.136
29.6260061,-82.3411797,1682993045.999
29.6319904,-82.3392472,1682993161.999
29.6349487,-82.350844,1682993421.59
29.6327403,-82.3609217,1682993542.0
29.6280306,-82.3711355,1682993671.999
29.6302108,-82.3726434,1682993804.999
29.6277102,-82.3835756,1682993933.999
29.6266361,-82.3874816,1682993996.443
29.6265357,-82.3875294,1682994226.72
29.6270217,-82.3883126,1682994400.764
29.6279435,-82.3884463,1682994722.138
29.6267238,-82.3880046,1682996109.716
29.6265186,-82.3875111,1682996228.029
29.6265596,-82.3874861,1682996512.999
29.6260702,-82.3877512,1682996595.999
29.6257982,-82.3872257,1682996638.999
29.6267761,-82.3877024,1682996676.999
29.6256501,-82.3823835,1682996677.999
29.6258157,-82.3840015,1682996705.999
29.6257481,-82.3820038,1682996770.999
29.6252697,-82.3821012,1682996835.999
29.6253139,-82.3820258,1682996841.999
29.6252308,-82.3819254,1682997695.724
29.6241725,-82.3816396,1682997796.999
29.6241408,-82.380783,1682997861.999
29.6233838,-82.3819709,1682997931.999
29.6250435,-82.3820592,1682997936.999
29.6181657,-82.3783121,1682998001.999
29.6157871,-82.3723549,1682998066.999
29.6056664,-82.3713276,1682998131.999
29.6040927,-82.3710725,1682998201.999
29.6073083,-82.3660258,1682998266.999
29.6128583,-82.3572894,1682998331.999
29.6146414,-82.3430224,1682998401.999
29.6205375,-82.3398943,1682998471.999
29.6213872,-82.3397681,1682998476.999
29.6261444,-82.3410696,1682998541.999
29.6266826,-82.3410746,1682998546.999
29.6260751,-82.3411467,1682998612.0
29.6260773,-82.341146,1682998662.999
29.6260695,-82.3412623,1682998875.938
29.6243587,-82.3403459,1682998978.999
29.6242209,-82.3396798,1682999043.999
29.625939,-82.3410196,1682999071.999
29.6329718,-82.3392719,1682999108.999
29.6360857,-82.3392765,1682999173.999
29.6363636,-82.3304619,1682999238.999
29.6429253,-82.3310155,1682999303.999
29.6447338,-82.3248947,1682999373.999
29.6512067,-82.3249843,1682999438.999
29.6586961,-82.3250106,1682999503.999
29.6646479,-82.324498,1682999568.999
29.6698269,-82.3237931,1682999607.999
29.6758069,-82.3217949,1682999644.999
29.675204,-82.3208404,1682999673.999
29.6756814,-82.3220426,1682999738.999
29.6756634,-82.3218392,1682999925.0
29.675711,-82.3220494,1683000043.762
29.6754441,-82.3209361,1683000113.0
29.6755099,-82.3216419,1683000137.0
29.6682492,-82.324533,1683000178.0
29.666681,-82.3300116,1683000247.999
29.6644894,-82.3309401,1683000312.999
29.6604284,-82.3309879,1683000377.999
29.6524267,-82.3308908,1683000447.999
29.6491735,-82.3309718,1683000512.999
29.6429557,-82.3311172,1683000578.0
29.6365043,-82.3314957,1683000648.0
29.6364852,-82.3390675,1683000713.0
29.6364852,-82.3390675,1683000778.0
29.636212,-82.3394593,1683000848.0
29.627985,-82.3394768,1683000900.0
29.6261158,-82.3410804,1683000951.0
29.6265178,-82.3411282,1683000968.0
29.6259584,-82.3411226,1683001012.999
29.6260034,-82.3411743,1683015741.262
29.6260034,-82.3411743,1683016300.555
29.6260852,-82.3412733,1683018738.005
29.625974,-82.3411435,1683039956.026
29.6260034,-82.3411743,1683040323.517
29.6260034,-82.3411743,1683048872.495
29.6260034,-82.3411743,1683056632.151
29.6260034,-82.3411743,1683085646.561
29.625956,-82.341231,1683090290.737
29.6259662,-82.3411774,1683108080.984
29.6260053,-82.3411733,1683117543.035
29.62608,-82.341157,1683157406.999
29.6260053,-82.3411733,1683160230.227
29.6259004,-82.3412718,1683160552.045
29.626091,-82.3411918,1683173116.001
29.6260574,-82.3411859,1683173415.997
29.6260186,-82.3411823,1683238036.991
29.6259816,-82.3412149,1683276591.047
29.6260053,-82.3411733,1683276942.527
29.6260053,-82.3411733,1683277253.468
29.6260492,-82.3412059,1683278883.127
29.6260391,-82.3409537,1683279464.999
29.6260053,-82.3411733,1683282443.701
29.6259837,-82.3411506,1683288905.009
29.6257968,-82.3410267,1683299693.05
29.6260097,-82.3411172,1683309831.026
29.6260053,-82.3411733,1683310247.543
29.6260053,-82.3411733,1683313216.211
29.6260053,-82.3411733,1683313527.231
29.6260053,-82.3411733,1683313988.042
29.6260053,-82.3411733,1683317843.508
29.6259657,-82.341516,1683318165.016
29.6260053,-82.3411733,1683322797.14
29.6259477,-82.3411324,1683322923.962
29.6260053,-82.3411733,1683323117.244
29.6258359,-82.3411676,1683327762.981
29.6260053,-82.3411733,1683328060.667
29.6260053,-82.3411733,1683329736.312
29.6260053,-82.3411733,1683329862.419
29.6260053,-82.3411733,1683330037.665
29.626102,-82.3414261,1683334349.038
29.626031,-82.3412098,1683334876.999
29.6259994,-82.3412148,1683335582.999
29.6259793,-82.3408864,1683336147.0
29.6259643,-82.3411676,1683337770.999
29.6260053,-82.3411733,1683338290.234
29.6260053,-82.3411733,1683338841.614
29.6260433,-82.3412773,1683340875.999
29.6260053,-82.3411733,1683346552.226
29.6260053,-82.3411733,1683346862.2
29.6260053,-82.3411733,1683347575.832
29.6260053,-82.3411733,1683348087.539
29.6260053,-82.3411733,1683353521.292
29.6260053,-82.3411733,1683353828.081
29.6260053,-82.3411733,1683354170.984
29.6260053,-82.3411733,1683354482.98
29.6260053,-82.3411733,1683358991.333
29.6260053,-82.3411733,1683359388.488
29.6260542,-82.341151,1683359706.998
29.6260756,-82.3412559,1683360540.0
29.6261248,-82.341322,1683399954.667
29.6260044,-82.3411697,1683428427.873
29.6260176,-82.3412817,1683429000.0
29.6260044,-82.3411697,1683439123.004
29.6260044,-82.3411697,1683444057.396
29.6260015,-82.3411365,1683453215.003
29.6260293,-82.3412971,1683456736.039
29.6259684,-82.3412957,1683457056.692
29.6261005,-82.3411249,1683470258.125
29.6260048,-82.3411909,1683470644.994
29.6259245,-82.34108,1683471627.996
29.6260467,-82.3412256,1683504465.346
29.6260356,-82.3409397,1683515453.999
29.625915,-82.3412744,1683519980.786
29.6259819,-82.3411925,1683527685.916
29.6258034,-82.3411802,1683528596.999
29.6260375,-82.3411448,1683534286.105
29.6261256,-82.3410781,1683549212.999
29.6259687,-82.3412225,1683556180.006
29.6260044,-82.3411697,1683558721.379
29.6260044,-82.3411697,1683584993.312
29.6260044,-82.3411697,1683585299.881
29.6259748,-82.3412998,1683597120.338
29.6259888,-82.3413129,1683598914.592
29.6259839,-82.3412759,1683599810.187
29.6260044,-82.3411697,1683602050.677
29.6260044,-82.3411697,1683602491.074
29.6259274,-82.3412306,1683625235.755
29.6259561,-82.3412676,1683627584.03
29.6260044,-82.3411697,1683648757.901
29.6260912,-82.3412327,1683650132.56
29.6260044,-82.3411697,1683656167.033
29.6260044,-82.3411697,1683656466.5
29.6260044,-82.3411697,1683656836.479
29.6259742,-82.341123,1683657147.018
29.6260044,-82.3411697,1683658690.511
29.6260044,-82.3411697,1683659167.429
29.6260044,-82.3411697,1683659495.786
29.6260044,-82.3411697,1683661381.423
29.6260044,-82.3411697,1683661787.394
29.6260044,-82.3411697,1683662437.392
29.6260044,-82.3411697,1683662760.459
29.6260044,-82.3411697,1683668962.443
29.6260044,-82.3411697,1683669350.203
29.6260902,-82.3412201,1683671401.015
29.6261101,-82.3411151,1683671761.999
29.6260044,-82.3411697,1683672294.939
29.6260204,-82.341192,1683676312.999
29.6260428,-82.3411473,1683676424.999
29.6259823,-82.341157,1683676842.999
29.6260044,-82.3411697,1683678346.416
29.6260044,-82.3411697,1683678725.092
29.6260044,-82.3411697,1683679042.952
29.6260044,-82.3411697,1683679517.876
29.6260238,-82.3412443,1683679824.999
29.6259231,-82.3410179,1683680704.0
29.6259825,-82.3411901,1683681299.996
29.6260941,-82.3411323,1683681699.998
29.6260364,-82.3413122,1683686015.023
29.6260044,-82.3411697,1683687021.186
29.6260044,-82.3411697,1683687439.27
29.6260044,-82.3411697,1683687863.274
29.6260044,-82.3411697,1683688275.203
29.6260044,-82.3411697,1683688688.236
29.6260044,-82.3411697,1683693420.006
29.6260044,-82.3411697,1683693736.182
29.6260044,-82.3411697,1683694043.851
29.6259988,-82.3411579,1683694828.02
29.6260044,-82.3411697,1683695138.984
29.6260044,-82.3411697,1683695744.147
29.6260044,-82.3411697,1683696059.224
29.6260044,-82.3411697,1683696475.715
29.6261477,-82.3413475,1683699887.514
29.6260044,-82.3411697,1683711162.087
29.6260044,-82.3411697,1683711482.332
29.6260044,-82.3411697,1683717264.9
29.6260314,-82.3411448,1683723632.0
29.6259688,-82.3412556,1683779410.0
29.6260495,-82.3412368,1683781767.851
29.6260451,-82.3411079,1683788420.002
29.6260741,-82.341094,1683793149.999
29.6260278,-82.341155,1683807372.017
29.6259691,-82.341256,1683807695.026
29.6260044,-82.3411697,1683815866.606
29.6260044,-82.3411697,1683850472.794
29.6260458,-82.341193,1683858856.994
29.6259796,-82.3412876,1683870498.795
29.6260044,-82.3411697,1683874209.678
29.6259334,-82.3412845,1683884189.38
29.6260027,-82.3411902,1683893005.385
29.626043,-82.3412388,1683894273.715
29.6258844,-82.3409871,1683899382.0
29.6260756,-82.3412696,1683902164.994
29.6261317,-82.3410244,1683903850.999
29.6260321,-82.3412044,1683905686.999
29.6260044,-82.3411697,1683918191.308
29.6260044,-82.3411697,1683936053.056
29.6260044,-82.3411697,1683943160.886
29.6260044,-82.3411697,1683952417.215
29.6261672,-82.3413243,1683978813.391
29.6260034,-82.3411738,1683987260.975
29.6260034,-82.3411738,1683990080.622
29.6260034,-82.3411738,1684019086.555
29.6260293,-82.3411347,1684019485.0
29.6260034,-82.3411738,1684022575.916
29.6259944,-82.3411186,1684030173.608
29.626103,-82.3409272,1684046543.946
29.6259675,-82.3411917,1684046675.002
29.6259807,-82.341335,1684051785.983
29.6261796,-82.3412892,1684102575.037
29.6260034,-82.3411738,1684112429.828
29.6260802,-82.3413132,1684112766.955
29.6259742,-82.3413038,1684114047.424
29.6260034,-82.3411738,1684114828.275
29.6261415,-82.341232,1684117583.968
29.6261449,-82.3412879,1684136410.941
29.6261632,-82.3411034,1684136716.002
29.6260468,-82.3412521,1684137731.02
29.6259663,-82.3413623,1684138059.999
29.6261088,-82.3413206,1684147994.255
29.6260034,-82.3413069,1684148370.484
29.6261457,-82.3412543,1684150341.441
29.6260494,-82.3413163,1684150843.162
29.6260034,-82.3411738,1684151219.262
29.6260034,-82.3411738,1684195855.889
29.6260034,-82.3411738,1684202966.593
29.6260034,-82.3411738,1684218910.327
29.6260775,-82.3411312,1684222561.903
29.6260197,-82.3410557,1684223260.151
29.6261915,-82.3411372,1684235478.751
29.6261145,-82.3415277,1684250597.969
29.6260299,-82.3410916,1684253746.999
29.6260427,-82.3411402,1684273864.0
29.6259881,-82.3411354,1684277908.0
29.6260496,-82.3412867,1684281765.999
29.6260034,-82.3411738,1684288413.831
29.6260034,-82.3411738,1684295528.311
29.6260131,-82.3411732,1684306924.914
29.6260034,-82.3411738,1684351948.656
29.6260034,-82.3411738,1684368407.129
29.6260034,-82.3411738,1684371109.26
29.6260034,-82.3411738,1684383866.245
29.6260149,-82.3412223,1684392755.015
29.6259166,-82.341177,1684435647.999
29.6259718,-82.3412275,1684438366.999
29.6260289,-82.3411738,1684438785.121
29.6260034,-82.3411738,1684441839.839
29.6260034,-82.3411738,1684442158.876
29.626055,-82.3411577,1684445958.0
29.6260034,-82.3411738,1684455159.547
29.6259979,-82.3411378,1684458377.0
29.6260034,-82.3411738,1684461141.864
29.6260034,-82.3411738,1684475964.75
29.6260034,-82.3411738,1684478640.377
29.6260034,-82.3411738,1684535167.024
29.6260034,-82.3411738,1684541458.258
29.6259127,-82.3411261,1684546605.416
29.6260034,-82.3411738,1684551349.336
